"subject_ID" "activity_ID" "activitydesc" "variable" "average"
"4100" 10 3 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Y" -0.0633337717526316
"4101" 10 3 "WALKING_DOWNSTAIRS" "fBodyAcc-std()-Z" -0.268686170263158
"4102" 10 3 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-X" 0.181419131002632
"4103" 10 3 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Y" -0.119504295573684
"4104" 10 3 "WALKING_DOWNSTAIRS" "fBodyAccJerk-mean()-Z" -0.240679035428947
"4105" 10 3 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-X" 0.156912678626316
"4106" 10 3 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Y" -0.153355802565789
"4107" 10 3 "WALKING_DOWNSTAIRS" "fBodyAccJerk-std()-Z" -0.396147929736842
"4108" 10 3 "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" 0.220115703368421
"4109" 10 3 "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" -0.0616742840815789
"4110" 10 3 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-mean()" 0.156978047052632
"4111" 10 3 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMag-std()" 0.0380266696789474
"4112" 10 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-mean()" -0.484196484736842
"4113" 10 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMag-std()" -0.544988519210526
"4114" 10 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-mean()" -0.312347510289474
"4115" 10 3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMag-std()" -0.387780104447368
"4116" 10 3 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-X" -0.214350280079211
"4117" 10 3 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Y" -0.272495710342105
"4118" 10 3 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" 0.0391366814342105
"4119" 10 3 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.339514358157895
"4120" 10 3 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" -0.343237004473684
"4121" 10 3 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.1503916379
"4122" 10 3 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-X" 0.290401594315789
"4123" 10 3 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Y" -0.0200050770710526
"4124" 10 3 "WALKING_DOWNSTAIRS" "tBodyAcc-mean()-Z" -0.110848597247368
"4125" 10 3 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-X" 0.295733547631579
"4126" 10 3 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Y" 0.00407915363157895
"4127" 10 3 "WALKING_DOWNSTAIRS" "tBodyAcc-std()-Z" -0.183557562032895
"4128" 10 3 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-X" 0.100959387447368
"4129" 10 3 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Y" 0.0107824902368421
"4130" 10 3 "WALKING_DOWNSTAIRS" "tBodyAccJerk-mean()-Z" 0.000152617173684209
"4131" 10 3 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-X" 0.223275806105263
"4132" 10 3 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Y" -0.105020355562895
"4133" 10 3 "WALKING_DOWNSTAIRS" "tBodyAccJerk-std()-Z" -0.318188417289474
"4134" 10 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-mean()" 0.0507010228431579
"4135" 10 3 "WALKING_DOWNSTAIRS" "tBodyAccJerkMag-std()" 0.110877231263158
"4136" 10 3 "WALKING_DOWNSTAIRS" "tBodyAccMag-mean()" 0.250843769394737
"4137" 10 3 "WALKING_DOWNSTAIRS" "tBodyAccMag-std()" 0.156998205421053
"4138" 10 3 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-X" -0.124839594289474
"4139" 10 3 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Y" -0.106742538831579
"4140" 10 3 "WALKING_DOWNSTAIRS" "tBodyGyro-mean()-Z" 0.0724433685578947
"4141" 10 3 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-X" -0.304745377026316
"4142" 10 3 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Y" -0.311407525263158
"4143" 10 3 "WALKING_DOWNSTAIRS" "tBodyGyro-std()-Z" -0.0353021837
"4144" 10 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-X" -0.0643764005526316
"4145" 10 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Y" -0.0489378053157895
"4146" 10 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-mean()-Z" -0.0720413112078947
"4147" 10 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-X" -0.416986139210526
"4148" 10 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Y" -0.471650977631579
"4149" 10 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerk-std()-Z" -0.227137389605263
"4150" 10 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-mean()" -0.401854311315789
"4151" 10 3 "WALKING_DOWNSTAIRS" "tBodyGyroJerkMag-std()" -0.494105756315789
"4152" 10 3 "WALKING_DOWNSTAIRS" "tBodyGyroMag-mean()" -0.0238468037578947
"4153" 10 3 "WALKING_DOWNSTAIRS" "tBodyGyroMag-std()" -0.280382850552632
"4154" 10 3 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-X" 0.939807421052632
"4155" 10 3 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.0646160768947368
"4156" 10 3 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" 0.0418715409263158
"4157" 10 3 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-X" -0.939267613157895
"4158" 10 3 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Y" -0.937003823684211
"4159" 10 3 "WALKING_DOWNSTAIRS" "tGravityAcc-std()-Z" -0.902085224736842
"4160" 10 3 "WALKING_DOWNSTAIRS" "tGravityAccMag-mean()" 0.250843769394737
"4161" 10 3 "WALKING_DOWNSTAIRS" "tGravityAccMag-std()" 0.156998205421053
"4162" 10 4 "SITTING" "angle(tBodyAccJerkMean),gravityMean)" 0.0412403814888889
"4163" 10 4 "SITTING" "angle(tBodyAccMean,gravity)" -0.000753881064814814
"4164" 10 4 "SITTING" "angle(tBodyGyroJerkMean,gravityMean)" -0.0539752572944444
"4165" 10 4 "SITTING" "angle(tBodyGyroMean,gravityMean)" 0.00358191413875926
"4166" 10 4 "SITTING" "angle(X,gravityMean)" -0.542518750925926
"4167" 10 4 "SITTING" "angle(Y,gravityMean)" 0.108799259925926
"4168" 10 4 "SITTING" "angle(Z,gravityMean)" -0.121936849888889
"4169" 10 4 "SITTING" "fBodyAcc-mean()-X" -0.984943144259259
"4170" 10 4 "SITTING" "fBodyAcc-mean()-Y" -0.9404502
"4171" 10 4 "SITTING" "fBodyAcc-mean()-Z" -0.97464465462963
"4172" 10 4 "SITTING" "fBodyAcc-std()-X" -0.982242427777778
"4173" 10 4 "SITTING" "fBodyAcc-std()-Y" -0.912838063018519
"4174" 10 4 "SITTING" "fBodyAcc-std()-Z" -0.966121042592593
"4175" 10 4 "SITTING" "fBodyAccJerk-mean()-X" -0.989365013888889
"4176" 10 4 "SITTING" "fBodyAccJerk-mean()-Y" -0.980962856111111
"4177" 10 4 "SITTING" "fBodyAccJerk-mean()-Z" -0.986056767777778
"4178" 10 4 "SITTING" "fBodyAccJerk-std()-X" -0.989550917407407
"4179" 10 4 "SITTING" "fBodyAccJerk-std()-Y" -0.982045591111111
"4180" 10 4 "SITTING" "fBodyAccJerk-std()-Z" -0.98911086
"4181" 10 4 "SITTING" "fBodyAccMag-mean()" -0.955281010740741
"4182" 10 4 "SITTING" "fBodyAccMag-std()" -0.941511952777778
"4183" 10 4 "SITTING" "fBodyBodyAccJerkMag-mean()" -0.985900801111111
"4184" 10 4 "SITTING" "fBodyBodyAccJerkMag-std()" -0.983266741481482
"4185" 10 4 "SITTING" "fBodyBodyGyroJerkMag-mean()" -0.992191529259259
"4186" 10 4 "SITTING" "fBodyBodyGyroJerkMag-std()" -0.991409100925926
"4187" 10 4 "SITTING" "fBodyBodyGyroMag-mean()" -0.974459732592593
"4188" 10 4 "SITTING" "fBodyBodyGyroMag-std()" -0.962459956111111
"4189" 10 4 "SITTING" "fBodyGyro-mean()-X" -0.986477363333333
"4190" 10 4 "SITTING" "fBodyGyro-mean()-Y" -0.986179215555556
"4191" 10 4 "SITTING" "fBodyGyro-mean()-Z" -0.96539546962963
"4192" 10 4 "SITTING" "fBodyGyro-std()-X" -0.989712360740741
"4193" 10 4 "SITTING" "fBodyGyro-std()-Y" -0.983579646666667
"4194" 10 4 "SITTING" "fBodyGyro-std()-Z" -0.962418559814815
"4195" 10 4 "SITTING" "tBodyAcc-mean()-X" 0.270612056481481
"4196" 10 4 "SITTING" "tBodyAcc-mean()-Y" -0.015042681852037
"4197" 10 4 "SITTING" "tBodyAcc-mean()-Z" -0.104253238796296
"4198" 10 4 "SITTING" "tBodyAcc-std()-X" -0.982901825925926
"4199" 10 4 "SITTING" "tBodyAcc-std()-Y" -0.917979529962963
"4200" 10 4 "SITTING" "tBodyAcc-std()-Z" -0.967826981666667
"4201" 10 4 "SITTING" "tBodyAccJerk-mean()-X" 0.0775372505185185
"4202" 10 4 "SITTING" "tBodyAccJerk-mean()-Y" 0.00897875458703704
"4203" 10 4 "SITTING" "tBodyAccJerk-mean()-Z" -0.00499566427666667
"4204" 10 4 "SITTING" "tBodyAccJerk-std()-X" -0.988946414074074
"4205" 10 4 "SITTING" "tBodyAccJerk-std()-Y" -0.980756789814815
"4206" 10 4 "SITTING" "tBodyAccJerk-std()-Z" -0.988255803703704
"4207" 10 4 "SITTING" "tBodyAccJerkMag-mean()" -0.988054237592593
"4208" 10 4 "SITTING" "tBodyAccJerkMag-std()" -0.985209856296296
"4209" 10 4 "SITTING" "tBodyAccMag-mean()" -0.96075719962963
"4210" 10 4 "SITTING" "tBodyAccMag-std()" -0.939669591481481
"4211" 10 4 "SITTING" "tBodyGyro-mean()-X" -0.0432432176851852
"4212" 10 4 "SITTING" "tBodyGyro-mean()-Y" -0.0679993598888889
"4213" 10 4 "SITTING" "tBodyGyro-mean()-Z" 0.0745958869444444
"4214" 10 4 "SITTING" "tBodyGyro-std()-X" -0.988873097222222
"4215" 10 4 "SITTING" "tBodyGyro-std()-Y" -0.984373304814815
"4216" 10 4 "SITTING" "tBodyGyro-std()-Z" -0.960445962037037
"4217" 10 4 "SITTING" "tBodyGyroJerk-mean()-X" -0.0931555026481481
"4218" 10 4 "SITTING" "tBodyGyroJerk-mean()-Y" -0.0411216540925926
"4219" 10 4 "SITTING" "tBodyGyroJerk-mean()-Z" -0.048941191502963
"4220" 10 4 "SITTING" "tBodyGyroJerk-std()-X" -0.992326657222222
"4221" 10 4 "SITTING" "tBodyGyroJerk-std()-Y" -0.992584494814815
"4222" 10 4 "SITTING" "tBodyGyroJerk-std()-Z" -0.990259813148148
"4223" 10 4 "SITTING" "tBodyGyroJerkMag-mean()" -0.993707487592593
"4224" 10 4 "SITTING" "tBodyGyroJerkMag-std()" -0.991696196481481
"4225" 10 4 "SITTING" "tBodyGyroMag-mean()" -0.944202043703704
"4226" 10 4 "SITTING" "tBodyGyroMag-std()" -0.963064577592593
"4227" 10 4 "SITTING" "tGravityAcc-mean()-X" 0.791887198148148
"4228" 10 4 "SITTING" "tGravityAcc-mean()-Y" -0.041260775
"4229" 10 4 "SITTING" "tGravityAcc-mean()-Z" 0.20253457287037
"4230" 10 4 "SITTING" "tGravityAcc-std()-X" -0.973128354074074
"4231" 10 4 "SITTING" "tGravityAcc-std()-Y" -0.935690006481481
"4232" 10 4 "SITTING" "tGravityAcc-std()-Z" -0.966898520555556
"4233" 10 4 "SITTING" "tGravityAccMag-mean()" -0.96075719962963
"4234" 10 4 "SITTING" "tGravityAccMag-std()" -0.939669591481481
"4235" 10 5 "STANDING" "angle(tBodyAccJerkMean),gravityMean)" 0.0303705889893182
"4236" 10 5 "STANDING" "angle(tBodyAccMean,gravity)" -0.0137904686068182
"4237" 10 5 "STANDING" "angle(tBodyGyroJerkMean,gravityMean)" 0.114195806227273
"4238" 10 5 "STANDING" "angle(tBodyGyroMean,gravityMean)" 0.03361076375
"4239" 10 5 "STANDING" "angle(X,gravityMean)" -0.817648123636364
"4240" 10 5 "STANDING" "angle(Y,gravityMean)" 0.112597078427273
"4241" 10 5 "STANDING" "angle(Z,gravityMean)" -0.00256864090227273
"4242" 10 5 "STANDING" "fBodyAcc-mean()-X" -0.970099814318182
"4243" 10 5 "STANDING" "fBodyAcc-mean()-Y" -0.923378745227273
"4244" 10 5 "STANDING" "fBodyAcc-mean()-Z" -0.955272383863636
"4245" 10 5 "STANDING" "fBodyAcc-std()-X" -0.982949246136364
"4246" 10 5 "STANDING" "fBodyAcc-std()-Y" -0.921860476590909
"4247" 10 5 "STANDING" "fBodyAcc-std()-Z" -0.938098683181818
"4248" 10 5 "STANDING" "fBodyAccJerk-mean()-X" -0.963565166136364
"4249" 10 5 "STANDING" "fBodyAccJerk-mean()-Y" -0.942187760454545
"4250" 10 5 "STANDING" "fBodyAccJerk-mean()-Z" -0.972241512272727
"4251" 10 5 "STANDING" "fBodyAccJerk-std()-X" -0.968612135909091
"4252" 10 5 "STANDING" "fBodyAccJerk-std()-Y" -0.944847393636364
"4253" 10 5 "STANDING" "fBodyAccJerk-std()-Z" -0.979428729090909
"4254" 10 5 "STANDING" "fBodyAccMag-mean()" -0.9401101675
"4255" 10 5 "STANDING" "fBodyAccMag-std()" -0.945048242954545
"4256" 10 5 "STANDING" "fBodyBodyAccJerkMag-mean()" -0.951633690454545
"4257" 10 5 "STANDING" "fBodyBodyAccJerkMag-std()" -0.952105964545455
"4258" 10 5 "STANDING" "fBodyBodyGyroJerkMag-mean()" -0.965614081363636
"4259" 10 5 "STANDING" "fBodyBodyGyroJerkMag-std()" -0.965055815454545
"4260" 10 5 "STANDING" "fBodyBodyGyroMag-mean()" -0.937786743409091
"4261" 10 5 "STANDING" "fBodyBodyGyroMag-std()" -0.922961550454545
"4262" 10 5 "STANDING" "fBodyGyro-mean()-X" -0.924005912954545
"4263" 10 5 "STANDING" "fBodyGyro-mean()-Y" -0.960323800909091
"4264" 10 5 "STANDING" "fBodyGyro-mean()-Z" -0.950915730909091
"4265" 10 5 "STANDING" "fBodyGyro-std()-X" -0.932273942727273
"4266" 10 5 "STANDING" "fBodyGyro-std()-Y" -0.958399857954545
"4267" 10 5 "STANDING" "fBodyGyro-std()-Z" -0.958901257272727
"4268" 10 5 "STANDING" "tBodyAcc-mean()-X" 0.276650300681818
"4269" 10 5 "STANDING" "tBodyAcc-mean()-Y" -0.0155418603409091
"4270" 10 5 "STANDING" "tBodyAcc-mean()-Z" -0.107964083931818
"4271" 10 5 "STANDING" "tBodyAcc-std()-X" -0.978403481818182
"4272" 10 5 "STANDING" "tBodyAcc-std()-Y" -0.919561843409091
"4273" 10 5 "STANDING" "tBodyAcc-std()-Z" -0.941271440454545
"4274" 10 5 "STANDING" "tBodyAccJerk-mean()-X" 0.0809784390227273
"4275" 10 5 "STANDING" "tBodyAccJerk-mean()-Y" 0.0119007630575
"4276" 10 5 "STANDING" "tBodyAccJerk-mean()-Z" -0.00485841031477273
"4277" 10 5 "STANDING" "tBodyAccJerk-std()-X" -0.964311490454545
"4278" 10 5 "STANDING" "tBodyAccJerk-std()-Y" -0.941328663409091
"4279" 10 5 "STANDING" "tBodyAccJerk-std()-Z" -0.9764306
"4280" 10 5 "STANDING" "tBodyAccJerkMag-mean()" -0.965163818409091
"4281" 10 5 "STANDING" "tBodyAccJerkMag-std()" -0.952058214545455
"4282" 10 5 "STANDING" "tBodyAccMag-mean()" -0.951988907954545
"4283" 10 5 "STANDING" "tBodyAccMag-std()" -0.937264537954545
"4284" 10 5 "STANDING" "tBodyGyro-mean()-X" -0.0281854325604545
"4285" 10 5 "STANDING" "tBodyGyro-mean()-Y" -0.0876820486363636
"4286" 10 5 "STANDING" "tBodyGyro-mean()-Z" 0.103251560681818
"4287" 10 5 "STANDING" "tBodyGyro-std()-X" -0.929895057954545
"4288" 10 5 "STANDING" "tBodyGyro-std()-Y" -0.958861164090909
"4289" 10 5 "STANDING" "tBodyGyro-std()-Z" -0.953681099545455
"4290" 10 5 "STANDING" "tBodyGyroJerk-mean()-X" -0.104753833181818
"4291" 10 5 "STANDING" "tBodyGyroJerk-mean()-Y" -0.0371593000727273
"4292" 10 5 "STANDING" "tBodyGyroJerk-mean()-Z" -0.0584162547045455
"4293" 10 5 "STANDING" "tBodyGyroJerk-std()-X" -0.950367548409091
"4294" 10 5 "STANDING" "tBodyGyroJerk-std()-Y" -0.976445016590909
"4295" 10 5 "STANDING" "tBodyGyroJerk-std()-Z" -0.969051030681818
"4296" 10 5 "STANDING" "tBodyGyroJerkMag-mean()" -0.971637661590909
"4297" 10 5 "STANDING" "tBodyGyroJerkMag-std()" -0.964409410454545
"4298" 10 5 "STANDING" "tBodyGyroMag-mean()" -0.929787259772727
"4299" 10 5 "STANDING" "tBodyGyroMag-std()" -0.920486810227273
"4300" 10 5 "STANDING" "tGravityAcc-mean()-X" 0.954008785454545
"4301" 10 5 "STANDING" "tGravityAcc-mean()-Y" -0.0431597830454545
"4302" 10 5 "STANDING" "tGravityAcc-mean()-Z" 0.0346980210431818
"4303" 10 5 "STANDING" "tGravityAcc-std()-X" -0.991259485
"4304" 10 5 "STANDING" "tGravityAcc-std()-Y" -0.975410724090909
"4305" 10 5 "STANDING" "tGravityAcc-std()-Z" -0.959579657727273
"4306" 10 5 "STANDING" "tGravityAccMag-mean()" -0.951988907954545
"4307" 10 5 "STANDING" "tGravityAccMag-std()" -0.937264537954545
"4308" 10 6 "LAYING" "angle(tBodyAccJerkMean),gravityMean)" -0.0121815291103448
"4309" 10 6 "LAYING" "angle(tBodyAccMean,gravity)" -0.0238729803927759
"4310" 10 6 "LAYING" "angle(tBodyGyroJerkMean,gravityMean)" 0.0583224275034483
"4311" 10 6 "LAYING" "angle(tBodyGyroMean,gravityMean)" 0.0199111335706897
"4312" 10 6 "LAYING" "angle(X,gravityMean)" 0.577222397758621
"4313" 10 6 "LAYING" "angle(Y,gravityMean)" 0.213834852672414
"4314" 10 6 "LAYING" "angle(Z,gravityMean)" 0.105926376896552
"4315" 10 6 "LAYING" "fBodyAcc-mean()-X" -0.96918420862069
"4316" 10 6 "LAYING" "fBodyAcc-mean()-Y" -0.954341849137931
"4317" 10 6 "LAYING" "fBodyAcc-mean()-Z" -0.964300845172414
"4318" 10 6 "LAYING" "fBodyAcc-std()-X" -0.96796803862069
"4319" 10 6 "LAYING" "fBodyAcc-std()-Y" -0.946229148258621
"4320" 10 6 "LAYING" "fBodyAcc-std()-Z" -0.959813667810345
"4321" 10 6 "LAYING" "fBodyAccJerk-mean()-X" -0.979014668793104
"4322" 10 6 "LAYING" "fBodyAccJerk-mean()-Y" -0.968039173793103
"4323" 10 6 "LAYING" "fBodyAccJerk-mean()-Z" -0.972592212931034
"4324" 10 6 "LAYING" "fBodyAccJerk-std()-X" -0.978904364137931
"4325" 10 6 "LAYING" "fBodyAccJerk-std()-Y" -0.968120692241379
"4326" 10 6 "LAYING" "fBodyAccJerk-std()-Z" -0.978582339137931
"4327" 10 6 "LAYING" "fBodyAccMag-mean()" -0.950848109137931
"4328" 10 6 "LAYING" "fBodyAccMag-std()" -0.944304974655172
"4329" 10 6 "LAYING" "fBodyBodyAccJerkMag-mean()" -0.968561121551724
"4330" 10 6 "LAYING" "fBodyBodyAccJerkMag-std()" -0.965377553448276
"4331" 10 6 "LAYING" "fBodyBodyGyroJerkMag-mean()" -0.960976821551724
"4332" 10 6 "LAYING" "fBodyBodyGyroJerkMag-std()" -0.960772875517241
"4333" 10 6 "LAYING" "fBodyBodyGyroMag-mean()" -0.937692642586207
"4334" 10 6 "LAYING" "fBodyBodyGyroMag-std()" -0.933701315344828
"4335" 10 6 "LAYING" "fBodyGyro-mean()-X" -0.953793912068965
"4336" 10 6 "LAYING" "fBodyGyro-mean()-Y" -0.954670034482759
"4337" 10 6 "LAYING" "fBodyGyro-mean()-Z" -0.969755777241379
"4338" 10 6 "LAYING" "fBodyGyro-std()-X" -0.96454456637931
"4339" 10 6 "LAYING" "fBodyGyro-std()-Y" -0.953453496551724
"4340" 10 6 "LAYING" "fBodyGyro-std()-Z" -0.975298797068965
"4341" 10 6 "LAYING" "tBodyAcc-mean()-X" 0.280230574137931
"4342" 10 6 "LAYING" "tBodyAcc-mean()-Y" -0.024294484137931
"4343" 10 6 "LAYING" "tBodyAcc-mean()-Z" -0.117168642362069
"4344" 10 6 "LAYING" "tBodyAcc-std()-X" -0.968283685
"4345" 10 6 "LAYING" "tBodyAcc-std()-Y" -0.946454302068966
"4346" 10 6 "LAYING" "tBodyAcc-std()-Z" -0.95947148637931
"4347" 10 6 "LAYING" "tBodyAccJerk-mean()-X" 0.073815064487931
"4348" 10 6 "LAYING" "tBodyAccJerk-mean()-Y" 0.015698997097069
"4349" 10 6 "LAYING" "tBodyAccJerk-mean()-Z" 0.00716689586275862
"4350" 10 6 "LAYING" "tBodyAccJerk-std()-X" -0.978007466724138
"4351" 10 6 "LAYING" "tBodyAccJerk-std()-Y" -0.966930793448276
"4352" 10 6 "LAYING" "tBodyAccJerk-std()-Z" -0.976256662586207
"4353" 10 6 "LAYING" "tBodyAccJerkMag-mean()" -0.976234435172414
"4354" 10 6 "LAYING" "tBodyAccJerkMag-std()" -0.967556980689655
"4355" 10 6 "LAYING" "tBodyAccMag-mean()" -0.956781819655172
"4356" 10 6 "LAYING" "tBodyAccMag-std()" -0.940301654482759
"4357" 10 6 "LAYING" "tBodyGyro-mean()-X" -0.019555937162069
"4358" 10 6 "LAYING" "tBodyGyro-mean()-Y" -0.0770325657265517
"4359" 10 6 "LAYING" "tBodyGyro-mean()-Z" 0.104720478344828
"4360" 10 6 "LAYING" "tBodyGyro-std()-X" -0.961713199827586
"4361" 10 6 "LAYING" "tBodyGyro-std()-Y" -0.953660207586207
"4362" 10 6 "LAYING" "tBodyGyro-std()-Z" -0.971940597413793
"4363" 10 6 "LAYING" "tBodyGyroJerk-mean()-X" -0.100308254413793
"4364" 10 6 "LAYING" "tBodyGyroJerk-mean()-Y" -0.0388797920413793
"4365" 10 6 "LAYING" "tBodyGyroJerk-mean()-Z" -0.0590744912758621
"4366" 10 6 "LAYING" "tBodyGyroJerk-std()-X" -0.965900578103448
"4367" 10 6 "LAYING" "tBodyGyroJerk-std()-Y" -0.966621040344828
"4368" 10 6 "LAYING" "tBodyGyroJerk-std()-Z" -0.983949302758621
"4369" 10 6 "LAYING" "tBodyGyroJerkMag-mean()" -0.970830848965517
"4370" 10 6 "LAYING" "tBodyGyroJerkMag-std()" -0.959632931551724
"4371" 10 6 "LAYING" "tBodyGyroMag-mean()" -0.937590998793103
"4372" 10 6 "LAYING" "tBodyGyroMag-std()" -0.927471165517241
"4373" 10 6 "LAYING" "tGravityAcc-mean()-X" -0.453069737586207
"4374" 10 6 "LAYING" "tGravityAcc-mean()-Y" -0.139297681034483
"4375" 10 6 "LAYING" "tGravityAcc-mean()-Z" -0.031121624137931
"4376" 10 6 "LAYING" "tGravityAcc-std()-X" -0.954531941896552
"4377" 10 6 "LAYING" "tGravityAcc-std()-Y" -0.966701156034483
"4378" 10 6 "LAYING" "tGravityAcc-std()-Z" -0.963045642431035
"4379" 10 6 "LAYING" "tGravityAccMag-mean()" -0.956781819655172
"4380" 10 6 "LAYING" "tGravityAccMag-std()" -0.940301654482759
"4381" 11 1 "WALKING" "angle(tBodyAccJerkMean),gravityMean)" -0.0436671078627119
"4382" 11 1 "WALKING" "angle(tBodyAccMean,gravity)" 0.0619381137627119
"4383" 11 1 "WALKING" "angle(tBodyGyroJerkMean,gravityMean)" 0.0128608812542373
"4384" 11 1 "WALKING" "angle(tBodyGyroMean,gravityMean)" 0.0579730796779661
"4385" 11 1 "WALKING" "angle(X,gravityMean)" -0.770427852881356
"4386" 11 1 "WALKING" "angle(Y,gravityMean)" 0.228650907627119
"4387" 11 1 "WALKING" "angle(Z,gravityMean)" -0.0716213475762712
"4388" 11 1 "WALKING" "fBodyAcc-mean()-X" -0.396533731864407
"4389" 11 1 "WALKING" "fBodyAcc-mean()-Y" -0.0830478435976271
"4390" 11 1 "WALKING" "fBodyAcc-mean()-Z" -0.616402910169492
"4391" 11 1 "WALKING" "fBodyAcc-std()-X" -0.433703311525424
"4392" 11 1 "WALKING" "fBodyAcc-std()-Y" -0.0966068285372881
"4393" 11 1 "WALKING" "fBodyAcc-std()-Z" -0.523093394915254
"4394" 11 1 "WALKING" "fBodyAccJerk-mean()-X" -0.453265268813559
"4395" 11 1 "WALKING" "fBodyAccJerk-mean()-Y" -0.241801726186441
"4396" 11 1 "WALKING" "fBodyAccJerk-mean()-Z" -0.69259387220339
"4397" 11 1 "WALKING" "fBodyAccJerk-std()-X" -0.45394304
"4398" 11 1 "WALKING" "fBodyAccJerk-std()-Y" -0.170177403123729
"4399" 11 1 "WALKING" "fBodyAccJerk-std()-Z" -0.747564612033898
"4400" 11 1 "WALKING" "fBodyAccMag-mean()" -0.458514062542373
"4401" 11 1 "WALKING" "fBodyAccMag-std()" -0.584455992033898
"4402" 11 1 "WALKING" "fBodyBodyAccJerkMag-mean()" -0.395116134237288
"4403" 11 1 "WALKING" "fBodyBodyAccJerkMag-std()" -0.41744681559322
"4404" 11 1 "WALKING" "fBodyBodyGyroJerkMag-mean()" -0.751914457457627
"4405" 11 1 "WALKING" "fBodyBodyGyroJerkMag-std()" -0.773574064745763
"4406" 11 1 "WALKING" "fBodyBodyGyroMag-mean()" -0.610222628813559
"4407" 11 1 "WALKING" "fBodyBodyGyroMag-std()" -0.59974543779661
"4408" 11 1 "WALKING" "fBodyGyro-mean()-X" -0.514753307627119
"4409" 11 1 "WALKING" "fBodyGyro-mean()-Y" -0.593107398474576
"4410" 11 1 "WALKING" "fBodyGyro-mean()-Z" -0.398293336610169
"4411" 11 1 "WALKING" "fBodyGyro-std()-X" -0.623150268983051
"4412" 11 1 "WALKING" "fBodyGyro-std()-Y" -0.453663184067797
"4413" 11 1 "WALKING" "fBodyGyro-std()-Z" -0.498554639491525
"4414" 11 1 "WALKING" "tBodyAcc-mean()-X" 0.271821892881356
"4415" 11 1 "WALKING" "tBodyAcc-mean()-Y" -0.0166475833623729
"4416" 11 1 "WALKING" "tBodyAcc-mean()-Z" -0.106096304033898
"4417" 11 1 "WALKING" "tBodyAcc-std()-X" -0.422842071864407
"4418" 11 1 "WALKING" "tBodyAcc-std()-Y" -0.0522120750440678
"4419" 11 1 "WALKING" "tBodyAcc-std()-Z" -0.530626311355932
"4420" 11 1 "WALKING" "tBodyAccJerk-mean()-X" 0.0829709328491525
"4421" 11 1 "WALKING" "tBodyAccJerk-mean()-Y" 0.0127682476559322
"4422" 11 1 "WALKING" "tBodyAccJerk-mean()-Z" -0.013364827779661
"4423" 11 1 "WALKING" "tBodyAccJerk-std()-X" -0.428516343559322
"4424" 11 1 "WALKING" "tBodyAccJerk-std()-Y" -0.181419230254237
"4425" 11 1 "WALKING" "tBodyAccJerk-std()-Z" -0.720654731186441
"4426" 11 1 "WALKING" "tBodyAccJerkMag-mean()" -0.402333202033898
"4427" 11 1 "WALKING" "tBodyAccJerkMag-std()" -0.403141284745763
